PULocationID,PU_Borough,PU_Zone,hora_dia,total_viajes
37,Brooklyn,Bushwick South,0,46
37,Brooklyn,Bushwick South,1,64
37,Brooklyn,Bushwick South,2,85
37,Brooklyn,Bushwick South,3,72
37,Brooklyn,Bushwick South,4,100
37,Brooklyn,Bushwick South,5,40
37,Brooklyn,Bushwick South,6,60
37,Brooklyn,Bushwick South,7,103
37,Brooklyn,Bushwick South,8,101
37,Brooklyn,Bushwick South,9,104
37,Brooklyn,Bushwick South,10,48
37,Brooklyn,Bushwick South,11,45
37,Brooklyn,Bushwick South,12,54
37,Brooklyn,Bushwick South,13,60
37,Brooklyn,Bushwick South,14,44
37,Brooklyn,Bushwick South,15,67
37,Brooklyn,Bushwick South,16,42
37,Brooklyn,Bushwick South,17,57
37,Brooklyn,Bushwick South,18,60
37,Brooklyn,Bushwick South,19,35
37,Brooklyn,Bushwick South,20,21
37,Brooklyn,Bushwick South,21,24
37,Brooklyn,Bushwick South,22,47
37,Brooklyn,Bushwick South,23,55
38,Queens,Cambria Heights,0,2
38,Queens,Cambria Heights,1,1
38,Queens,Cambria Heights,3,3
38,Queens,Cambria Heights,4,9
38,Queens,Cambria Heights,5,21
38,Queens,Cambria Heights,6,16
38,Queens,Cambria Heights,7,16
38,Queens,Cambria Heights,8,16
38,Queens,Cambria Heights,9,6
38,Queens,Cambria Heights,10,8
38,Queens,Cambria Heights,11,7
38,Queens,Cambria Heights,12,5
38,Queens,Cambria Heights,13,12
38,Queens,Cambria Heights,14,11
38,Queens,Cambria Heights,15,6
38,Queens,Cambria Heights,16,4
38,Queens,Cambria Heights,17,4
38,Queens,Cambria Heights,18,2
38,Queens,Cambria Heights,19,3
38,Queens,Cambria Heights,20,4
38,Queens,Cambria Heights,21,2
38,Queens,Cambria Heights,22,9
38,Queens,Cambria Heights,23,7
39,Brooklyn,Canarsie,0,17
39,Brooklyn,Canarsie,1,6
39,Brooklyn,Canarsie,2,11
39,Brooklyn,Canarsie,3,5
39,Brooklyn,Canarsie,4,16
39,Brooklyn,Canarsie,5,83
39,Brooklyn,Canarsie,6,149
39,Brooklyn,Canarsie,7,193
39,Brooklyn,Canarsie,8,205
39,Brooklyn,Canarsie,9,153
39,Brooklyn,Canarsie,10,117
39,Brooklyn,Canarsie,11,104
39,Brooklyn,Canarsie,12,86
39,Brooklyn,Canarsie,13,81
39,Brooklyn,Canarsie,14,88
39,Brooklyn,Canarsie,15,69
39,Brooklyn,Canarsie,16,41
39,Brooklyn,Canarsie,17,43
39,Brooklyn,Canarsie,18,37
39,Brooklyn,Canarsie,19,45
39,Brooklyn,Canarsie,20,19
39,Brooklyn,Canarsie,21,19
39,Brooklyn,Canarsie,22,22
39,Brooklyn,Canarsie,23,32
40,Brooklyn,Carroll Gardens,0,25
40,Brooklyn,Carroll Gardens,1,13
40,Brooklyn,Carroll Gardens,2,5
40,Brooklyn,Carroll Gardens,3,1
40,Brooklyn,Carroll Gardens,4,3
40,Brooklyn,Carroll Gardens,5,4
40,Brooklyn,Carroll Gardens,6,47
40,Brooklyn,Carroll Gardens,7,70
40,Brooklyn,Carroll Gardens,8,112
40,Brooklyn,Carroll Gardens,9,43
40,Brooklyn,Carroll Gardens,10,15
40,Brooklyn,Carroll Gardens,11,17
40,Brooklyn,Carroll Gardens,12,15
40,Brooklyn,Carroll Gardens,13,15
40,Brooklyn,Carroll Gardens,14,18
40,Brooklyn,Carroll Gardens,15,14
40,Brooklyn,Carroll Gardens,16,13
40,Brooklyn,Carroll Gardens,17,29
40,Brooklyn,Carroll Gardens,18,38
40,Brooklyn,Carroll Gardens,19,12
40,Brooklyn,Carroll Gardens,20,12
40,Brooklyn,Carroll Gardens,21,32
40,Brooklyn,Carroll Gardens,22,42
40,Brooklyn,Carroll Gardens,23,38
41,Manhattan,Central Harlem,0,192
41,Manhattan,Central Harlem,1,91
41,Manhattan,Central Harlem,2,61
41,Manhattan,Central Harlem,3,44
41,Manhattan,Central Harlem,4,72
41,Manhattan,Central Harlem,5,115
41,Manhattan,Central Harlem,6,285
41,Manhattan,Central Harlem,7,688
41,Manhattan,Central Harlem,8,744
41,Manhattan,Central Harlem,9,519
41,Manhattan,Central Harlem,10,355
41,Manhattan,Central Harlem,11,415
41,Manhattan,Central Harlem,12,455
41,Manhattan,Central Harlem,13,519
41,Manhattan,Central Harlem,14,527
41,Manhattan,Central Harlem,15,527
41,Manhattan,Central Harlem,16,523
41,Manhattan,Central Harlem,17,739
41,Manhattan,Central Harlem,18,781
41,Manhattan,Central Harlem,19,507
41,Manhattan,Central Harlem,20,381
41,Manhattan,Central Harlem,21,315
41,Manhattan,Central Harlem,22,296
41,Manhattan,Central Harlem,23,278
42,Manhattan,Central Harlem North,0,110
42,Manhattan,Central Harlem North,1,65
42,Manhattan,Central Harlem North,2,33
42,Manhattan,Central Harlem North,3,29
42,Manhattan,Central Harlem North,4,58
42,Manhattan,Central Harlem North,5,90
42,Manhattan,Central Harlem North,6,259
42,Manhattan,Central Harlem North,7,524
42,Manhattan,Central Harlem North,8,474
42,Manhattan,Central Harlem North,9,226
42,Manhattan,Central Harlem North,10,205
42,Manhattan,Central Harlem North,11,219
42,Manhattan,Central Harlem North,12,214
42,Manhattan,Central Harlem North,13,257
42,Manhattan,Central Harlem North,14,285
42,Manhattan,Central Harlem North,15,267
42,Manhattan,Central Harlem North,16,268
42,Manhattan,Central Harlem North,17,295
42,Manhattan,Central Harlem North,18,356
42,Manhattan,Central Harlem North,19,217
42,Manhattan,Central Harlem North,20,134
42,Manhattan,Central Harlem North,21,122
42,Manhattan,Central Harlem North,22,154
42,Manhattan,Central Harlem North,23,141
43,Manhattan,Central Park,0,274
43,Manhattan,Central Park,1,133
43,Manhattan,Central Park,2,44
43,Manhattan,Central Park,3,37
43,Manhattan,Central Park,4,35
43,Manhattan,Central Park,5,60
43,Manhattan,Central Park,6,247
43,Manhattan,Central Park,7,1052
43,Manhattan,Central Park,8,1438
43,Manhattan,Central Park,9,1907
43,Manhattan,Central Park,10,2487
43,Manhattan,Central Park,11,2812
43,Manhattan,Central Park,12,3641
43,Manhattan,Central Park,13,3845
43,Manhattan,Central Park,14,3775
43,Manhattan,Central Park,15,4608
43,Manhattan,Central Park,16,4754
43,Manhattan,Central Park,17,3927
43,Manhattan,Central Park,18,3192
43,Manhattan,Central Park,19,2300
43,Manhattan,Central Park,20,1844
43,Manhattan,Central Park,21,1493
43,Manhattan,Central Park,22,979
43,Manhattan,Central Park,23,415
45,Manhattan,Chinatown,0,264
45,Manhattan,Chinatown,1,172
45,Manhattan,Chinatown,2,99
45,Manhattan,Chinatown,3,48
45,Manhattan,Chinatown,4,25
45,Manhattan,Chinatown,5,14
45,Manhattan,Chinatown,6,41
45,Manhattan,Chinatown,7,70
45,Manhattan,Chinatown,8,90
45,Manhattan,Chinatown,9,129
45,Manhattan,Chinatown,10,165
45,Manhattan,Chinatown,11,186
45,Manhattan,Chinatown,12,246
45,Manhattan,Chinatown,13,265
45,Manhattan,Chinatown,14,359
45,Manhattan,Chinatown,15,386
45,Manhattan,Chinatown,16,384
45,Manhattan,Chinatown,17,320
45,Manhattan,Chinatown,18,380
45,Manhattan,Chinatown,19,367
45,Manhattan,Chinatown,20,388
45,Manhattan,Chinatown,21,360
45,Manhattan,Chinatown,22,318
45,Manhattan,Chinatown,23,278
46,Bronx,City Island,3,1
46,Bronx,City Island,9,3
46,Bronx,City Island,11,1
46,Bronx,City Island,13,1
46,Bronx,City Island,16,1
46,Bronx,City Island,17,2
46,Bronx,City Island,18,1
46,Bronx,City Island,20,2
46,Bronx,City Island,21,2
46,Bronx,City Island,22,1
46,Bronx,City Island,23,3
47,Bronx,Claremont/Bathgate,0,4
47,Bronx,Claremont/Bathgate,1,3
47,Bronx,Claremont/Bathgate,2,2
47,Bronx,Claremont/Bathgate,3,2
47,Bronx,Claremont/Bathgate,4,7
47,Bronx,Claremont/Bathgate,5,25
47,Bronx,Claremont/Bathgate,6,37
47,Bronx,Claremont/Bathgate,7,46
47,Bronx,Claremont/Bathgate,8,26
47,Bronx,Claremont/Bathgate,9,19
47,Bronx,Claremont/Bathgate,10,10
47,Bronx,Claremont/Bathgate,11,21
47,Bronx,Claremont/Bathgate,12,13
47,Bronx,Claremont/Bathgate,13,14
47,Bronx,Claremont/Bathgate,14,23
47,Bronx,Claremont/Bathgate,15,7
47,Bronx,Claremont/Bathgate,16,11
47,Bronx,Claremont/Bathgate,17,11
47,Bronx,Claremont/Bathgate,18,2
47,Bronx,Claremont/Bathgate,19,4
47,Bronx,Claremont/Bathgate,20,2
47,Bronx,Claremont/Bathgate,21,3
47,Bronx,Claremont/Bathgate,22,7
47,Bronx,Claremont/Bathgate,23,4
48,Manhattan,Clinton East,0,3046
48,Manhattan,Clinton East,1,2119
48,Manhattan,Clinton East,2,1538
48,Manhattan,Clinton East,3,1167
48,Manhattan,Clinton East,4,960
48,Manhattan,Clinton East,5,1205
48,Manhattan,Clinton East,6,2157
48,Manhattan,Clinton East,7,2409
48,Manhattan,Clinton East,8,2747
48,Manhattan,Clinton East,9,2812
48,Manhattan,Clinton East,10,2981
48,Manhattan,Clinton East,11,2896
48,Manhattan,Clinton East,12,2827
48,Manhattan,Clinton East,13,2882
48,Manhattan,Clinton East,14,2891
48,Manhattan,Clinton East,15,3011
48,Manhattan,Clinton East,16,3570
48,Manhattan,Clinton East,17,4418
48,Manhattan,Clinton East,18,5297
48,Manhattan,Clinton East,19,4279
48,Manhattan,Clinton East,20,4315
48,Manhattan,Clinton East,21,6096
48,Manhattan,Clinton East,22,6820
48,Manhattan,Clinton East,23,4383
49,Brooklyn,Clinton Hill,0,40
49,Brooklyn,Clinton Hill,1,32
49,Brooklyn,Clinton Hill,2,24
49,Brooklyn,Clinton Hill,3,10
49,Brooklyn,Clinton Hill,4,9
49,Brooklyn,Clinton Hill,5,16
49,Brooklyn,Clinton Hill,6,33
49,Brooklyn,Clinton Hill,7,68
49,Brooklyn,Clinton Hill,8,103
49,Brooklyn,Clinton Hill,9,89
49,Brooklyn,Clinton Hill,10,50
49,Brooklyn,Clinton Hill,11,42
49,Brooklyn,Clinton Hill,12,51
49,Brooklyn,Clinton Hill,13,40
49,Brooklyn,Clinton Hill,14,53
49,Brooklyn,Clinton Hill,15,66
49,Brooklyn,Clinton Hill,16,49
49,Brooklyn,Clinton Hill,17,69
49,Brooklyn,Clinton Hill,18,67
49,Brooklyn,Clinton Hill,19,62
49,Brooklyn,Clinton Hill,20,40
49,Brooklyn,Clinton Hill,21,39
49,Brooklyn,Clinton Hill,22,51
49,Brooklyn,Clinton Hill,23,50
50,Manhattan,Clinton West,0,401
50,Manhattan,Clinton West,1,361
50,Manhattan,Clinton West,2,211
50,Manhattan,Clinton West,3,142
50,Manhattan,Clinton West,4,145
50,Manhattan,Clinton West,5,115
50,Manhattan,Clinton West,6,211
50,Manhattan,Clinton West,7,602
50,Manhattan,Clinton West,8,1106
50,Manhattan,Clinton West,9,959
50,Manhattan,Clinton West,10,829
50,Manhattan,Clinton West,11,837
50,Manhattan,Clinton West,12,842
50,Manhattan,Clinton West,13,871
50,Manhattan,Clinton West,14,876
50,Manhattan,Clinton West,15,760
50,Manhattan,Clinton West,16,883
50,Manhattan,Clinton West,17,1098
50,Manhattan,Clinton West,18,1162
50,Manhattan,Clinton West,19,935
50,Manhattan,Clinton West,20,751
50,Manhattan,Clinton West,21,782
50,Manhattan,Clinton West,22,868
50,Manhattan,Clinton West,23,602
51,Bronx,Co-Op City,0,11
51,Bronx,Co-Op City,1,2
51,Bronx,Co-Op City,2,1
51,Bronx,Co-Op City,3,1
51,Bronx,Co-Op City,4,20
51,Bronx,Co-Op City,5,37
51,Bronx,Co-Op City,6,69
51,Bronx,Co-Op City,7,37
51,Bronx,Co-Op City,8,50
51,Bronx,Co-Op City,9,44
51,Bronx,Co-Op City,10,35
51,Bronx,Co-Op City,11,37
51,Bronx,Co-Op City,12,23
51,Bronx,Co-Op City,13,21
51,Bronx,Co-Op City,14,14
51,Bronx,Co-Op City,15,13
51,Bronx,Co-Op City,16,15
51,Bronx,Co-Op City,17,5
51,Bronx,Co-Op City,18,21
51,Bronx,Co-Op City,19,14
51,Bronx,Co-Op City,20,18
51,Bronx,Co-Op City,21,12
51,Bronx,Co-Op City,22,18
51,Bronx,Co-Op City,23,9
52,Brooklyn,Cobble Hill,0,10
52,Brooklyn,Cobble Hill,1,7
52,Brooklyn,Cobble Hill,2,4
52,Brooklyn,Cobble Hill,5,1
52,Brooklyn,Cobble Hill,6,27
52,Brooklyn,Cobble Hill,7,100
52,Brooklyn,Cobble Hill,8,97
52,Brooklyn,Cobble Hill,9,44
52,Brooklyn,Cobble Hill,10,21
52,Brooklyn,Cobble Hill,11,37
52,Brooklyn,Cobble Hill,12,21
52,Brooklyn,Cobble Hill,13,31
52,Brooklyn,Cobble Hill,14,20
52,Brooklyn,Cobble Hill,15,22
52,Brooklyn,Cobble Hill,16,25
52,Brooklyn,Cobble Hill,17,42
52,Brooklyn,Cobble Hill,18,35
52,Brooklyn,Cobble Hill,19,24
52,Brooklyn,Cobble Hill,20,30
52,Brooklyn,Cobble Hill,21,21
52,Brooklyn,Cobble Hill,22,43
52,Brooklyn,Cobble Hill,23,16
53,Queens,College Point,0,10
53,Queens,College Point,1,5
53,Queens,College Point,2,2
53,Queens,College Point,3,1
53,Queens,College Point,4,3
53,Queens,College Point,5,2
53,Queens,College Point,6,6
53,Queens,College Point,7,13
53,Queens,College Point,8,10
53,Queens,College Point,9,13
53,Queens,College Point,10,8
53,Queens,College Point,11,7
53,Queens,College Point,12,5
53,Queens,College Point,13,7
53,Queens,College Point,14,9
53,Queens,College Point,15,12
53,Queens,College Point,16,5
53,Queens,College Point,17,3
53,Queens,College Point,18,6
53,Queens,College Point,19,2
53,Queens,College Point,20,7
53,Queens,College Point,21,7
53,Queens,College Point,22,15
53,Queens,College Point,23,12
54,Brooklyn,Columbia Street,0,7
54,Brooklyn,Columbia Street,1,1
54,Brooklyn,Columbia Street,2,1
54,Brooklyn,Columbia Street,5,2
54,Brooklyn,Columbia Street,6,6
54,Brooklyn,Columbia Street,7,28
54,Brooklyn,Columbia Street,8,35
54,Brooklyn,Columbia Street,9,12
54,Brooklyn,Columbia Street,10,5
54,Brooklyn,Columbia Street,11,4
54,Brooklyn,Columbia Street,12,9
54,Brooklyn,Columbia Street,13,7
54,Brooklyn,Columbia Street,14,6
54,Brooklyn,Columbia Street,15,2
54,Brooklyn,Columbia Street,16,7
54,Brooklyn,Columbia Street,17,8
54,Brooklyn,Columbia Street,18,9
54,Brooklyn,Columbia Street,19,12
54,Brooklyn,Columbia Street,20,1
54,Brooklyn,Columbia Street,21,8
54,Brooklyn,Columbia Street,22,8
54,Brooklyn,Columbia Street,23,8
55,Brooklyn,Coney Island,0,7
55,Brooklyn,Coney Island,1,3
55,Brooklyn,Coney Island,2,2
55,Brooklyn,Coney Island,3,8
55,Brooklyn,Coney Island,4,12
55,Brooklyn,Coney Island,5,17
55,Brooklyn,Coney Island,6,45
55,Brooklyn,Coney Island,7,48
55,Brooklyn,Coney Island,8,42
55,Brooklyn,Coney Island,9,50
55,Brooklyn,Coney Island,10,45
55,Brooklyn,Coney Island,11,43
55,Brooklyn,Coney Island,12,65
55,Brooklyn,Coney Island,13,55
55,Brooklyn,Coney Island,14,26
55,Brooklyn,Coney Island,15,25
55,Brooklyn,Coney Island,16,21
55,Brooklyn,Coney Island,17,15
55,Brooklyn,Coney Island,18,15
55,Brooklyn,Coney Island,19,14
55,Brooklyn,Coney Island,20,17
55,Brooklyn,Coney Island,21,12
55,Brooklyn,Coney Island,22,18
55,Brooklyn,Coney Island,23,8
56,Queens,Corona,0,17
56,Queens,Corona,1,5
56,Queens,Corona,2,6
56,Queens,Corona,3,7
56,Queens,Corona,4,19
56,Queens,Corona,5,31
56,Queens,Corona,6,46
56,Queens,Corona,7,67
56,Queens,Corona,8,53
56,Queens,Corona,9,30
56,Queens,Corona,10,10
56,Queens,Corona,11,14
56,Queens,Corona,12,10
56,Queens,Corona,13,25
56,Queens,Corona,14,30
56,Queens,Corona,15,28
56,Queens,Corona,16,19
56,Queens,Corona,17,19
56,Queens,Corona,18,8
56,Queens,Corona,19,11
56,Queens,Corona,20,14
56,Queens,Corona,21,16
56,Queens,Corona,22,22
56,Queens,Corona,23,26
57,Queens,Corona,0,1
57,Queens,Corona,3,2
57,Queens,Corona,4,1
57,Queens,Corona,5,4
57,Queens,Corona,6,2
57,Queens,Corona,7,2
57,Queens,Corona,8,1
57,Queens,Corona,13,1
57,Queens,Corona,14,1
57,Queens,Corona,15,3
57,Queens,Corona,18,1
57,Queens,Corona,19,1
57,Queens,Corona,20,1
57,Queens,Corona,21,1
57,Queens,Corona,23,6
58,Bronx,Country Club,1,1
58,Bronx,Country Club,2,2
58,Bronx,Country Club,3,1
58,Bronx,Country Club,4,2
58,Bronx,Country Club,5,2
58,Bronx,Country Club,6,1
58,Bronx,Country Club,7,3
58,Bronx,Country Club,8,2
58,Bronx,Country Club,9,1
58,Bronx,Country Club,10,1
58,Bronx,Country Club,14,1
58,Bronx,Country Club,16,1
58,Bronx,Country Club,18,2
58,Bronx,Country Club,19,1
58,Bronx,Country Club,21,1
59,Bronx,Crotona Park,6,2
59,Bronx,Crotona Park,9,1
59,Bronx,Crotona Park,13,1
59,Bronx,Crotona Park,14,1
59,Bronx,Crotona Park,18,1
59,Bronx,Crotona Park,23,1
60,Bronx,Crotona Park East,0,8
60,Bronx,Crotona Park East,1,3
60,Bronx,Crotona Park East,2,3
60,Bronx,Crotona Park East,3,4
60,Bronx,Crotona Park East,4,5
60,Bronx,Crotona Park East,5,9
60,Bronx,Crotona Park East,6,22
60,Bronx,Crotona Park East,7,38
60,Bronx,Crotona Park East,8,31
60,Bronx,Crotona Park East,9,11
60,Bronx,Crotona Park East,10,8
60,Bronx,Crotona Park East,11,9
60,Bronx,Crotona Park East,12,16
60,Bronx,Crotona Park East,13,8
60,Bronx,Crotona Park East,14,12
60,Bronx,Crotona Park East,15,10
60,Bronx,Crotona Park East,16,7
60,Bronx,Crotona Park East,17,5
60,Bronx,Crotona Park East,18,6
60,Bronx,Crotona Park East,19,5
60,Bronx,Crotona Park East,20,6
60,Bronx,Crotona Park East,21,6
60,Bronx,Crotona Park East,22,9
60,Bronx,Crotona Park East,23,2
61,Brooklyn,Crown Heights North,0,49
61,Brooklyn,Crown Heights North,1,31
61,Brooklyn,Crown Heights North,2,15
61,Brooklyn,Crown Heights North,3,14
61,Brooklyn,Crown Heights North,4,32
61,Brooklyn,Crown Heights North,5,92
61,Brooklyn,Crown Heights North,6,132
61,Brooklyn,Crown Heights North,7,218
61,Brooklyn,Crown Heights North,8,278
61,Brooklyn,Crown Heights North,9,235
61,Brooklyn,Crown Heights North,10,142
61,Brooklyn,Crown Heights North,11,160
61,Brooklyn,Crown Heights North,12,153
61,Brooklyn,Crown Heights North,13,140
61,Brooklyn,Crown Heights North,14,144
61,Brooklyn,Crown Heights North,15,139
61,Brooklyn,Crown Heights North,16,82
61,Brooklyn,Crown Heights North,17,94
61,Brooklyn,Crown Heights North,18,119
61,Brooklyn,Crown Heights North,19,105
61,Brooklyn,Crown Heights North,20,68
61,Brooklyn,Crown Heights North,21,45
61,Brooklyn,Crown Heights North,22,48
61,Brooklyn,Crown Heights North,23,64
62,Brooklyn,Crown Heights South,0,8
62,Brooklyn,Crown Heights South,1,4
62,Brooklyn,Crown Heights South,2,6
62,Brooklyn,Crown Heights South,3,4
62,Brooklyn,Crown Heights South,4,12
62,Brooklyn,Crown Heights South,5,35
62,Brooklyn,Crown Heights South,6,36
62,Brooklyn,Crown Heights South,7,72
62,Brooklyn,Crown Heights South,8,94
62,Brooklyn,Crown Heights South,9,87
62,Brooklyn,Crown Heights South,10,58
62,Brooklyn,Crown Heights South,11,39
62,Brooklyn,Crown Heights South,12,65
62,Brooklyn,Crown Heights South,13,54
62,Brooklyn,Crown Heights South,14,36
62,Brooklyn,Crown Heights South,15,35
62,Brooklyn,Crown Heights South,16,28
62,Brooklyn,Crown Heights South,17,41
62,Brooklyn,Crown Heights South,18,32
62,Brooklyn,Crown Heights South,19,24
62,Brooklyn,Crown Heights South,20,15
62,Brooklyn,Crown Heights South,21,13
62,Brooklyn,Crown Heights South,22,7
62,Brooklyn,Crown Heights South,23,12
63,Brooklyn,Cypress Hills,0,12
63,Brooklyn,Cypress Hills,1,9
63,Brooklyn,Cypress Hills,2,3
63,Brooklyn,Cypress Hills,3,7
63,Brooklyn,Cypress Hills,4,16
63,Brooklyn,Cypress Hills,5,12
63,Brooklyn,Cypress Hills,6,41
63,Brooklyn,Cypress Hills,7,86
63,Brooklyn,Cypress Hills,8,64
63,Brooklyn,Cypress Hills,9,35
63,Brooklyn,Cypress Hills,10,33
63,Brooklyn,Cypress Hills,11,20
63,Brooklyn,Cypress Hills,12,22
63,Brooklyn,Cypress Hills,13,22
63,Brooklyn,Cypress Hills,14,16
63,Brooklyn,Cypress Hills,15,13
63,Brooklyn,Cypress Hills,16,13
63,Brooklyn,Cypress Hills,17,9
63,Brooklyn,Cypress Hills,18,16
63,Brooklyn,Cypress Hills,19,12
63,Brooklyn,Cypress Hills,20,10
63,Brooklyn,Cypress Hills,21,12
63,Brooklyn,Cypress Hills,22,20
63,Brooklyn,Cypress Hills,23,33
64,Queens,Douglaston,0,3
64,Queens,Douglaston,1,7
64,Queens,Douglaston,2,2
64,Queens,Douglaston,3,3
64,Queens,Douglaston,5,3
64,Queens,Douglaston,6,5
64,Queens,Douglaston,7,2
64,Queens,Douglaston,8,6
64,Queens,Douglaston,9,8
64,Queens,Douglaston,10,1
64,Queens,Douglaston,11,1
64,Queens,Douglaston,12,2
64,Queens,Douglaston,13,5
64,Queens,Douglaston,14,1
64,Queens,Douglaston,15,1
64,Queens,Douglaston,16,4
64,Queens,Douglaston,17,1
64,Queens,Douglaston,18,3
64,Queens,Douglaston,19,4
64,Queens,Douglaston,20,2
64,Queens,Douglaston,21,1
64,Queens,Douglaston,22,8
64,Queens,Douglaston,23,6
65,Brooklyn,Downtown Brooklyn/MetroTech,0,67
65,Brooklyn,Downtown Brooklyn/MetroTech,1,42
65,Brooklyn,Downtown Brooklyn/MetroTech,2,16
65,Brooklyn,Downtown Brooklyn/MetroTech,3,17
65,Brooklyn,Downtown Brooklyn/MetroTech,4,15
65,Brooklyn,Downtown Brooklyn/MetroTech,5,6
65,Brooklyn,Downtown Brooklyn/MetroTech,6,38
65,Brooklyn,Downtown Brooklyn/MetroTech,7,105
65,Brooklyn,Downtown Brooklyn/MetroTech,8,108
65,Brooklyn,Downtown Brooklyn/MetroTech,9,84
65,Brooklyn,Downtown Brooklyn/MetroTech,10,70
65,Brooklyn,Downtown Brooklyn/MetroTech,11,81
65,Brooklyn,Downtown Brooklyn/MetroTech,12,86
65,Brooklyn,Downtown Brooklyn/MetroTech,13,100
65,Brooklyn,Downtown Brooklyn/MetroTech,14,120
65,Brooklyn,Downtown Brooklyn/MetroTech,15,150
65,Brooklyn,Downtown Brooklyn/MetroTech,16,131
65,Brooklyn,Downtown Brooklyn/MetroTech,17,242
65,Brooklyn,Downtown Brooklyn/MetroTech,18,224
65,Brooklyn,Downtown Brooklyn/MetroTech,19,161
65,Brooklyn,Downtown Brooklyn/MetroTech,20,103
65,Brooklyn,Downtown Brooklyn/MetroTech,21,96
65,Brooklyn,Downtown Brooklyn/MetroTech,22,96
65,Brooklyn,Downtown Brooklyn/MetroTech,23,101
66,Brooklyn,DUMBO/Vinegar Hill,0,43
66,Brooklyn,DUMBO/Vinegar Hill,1,38
66,Brooklyn,DUMBO/Vinegar Hill,2,17
66,Brooklyn,DUMBO/Vinegar Hill,3,3
66,Brooklyn,DUMBO/Vinegar Hill,4,9
66,Brooklyn,DUMBO/Vinegar Hill,5,4
66,Brooklyn,DUMBO/Vinegar Hill,6,28
66,Brooklyn,DUMBO/Vinegar Hill,7,63
66,Brooklyn,DUMBO/Vinegar Hill,8,101
66,Brooklyn,DUMBO/Vinegar Hill,9,44
66,Brooklyn,DUMBO/Vinegar Hill,10,30
66,Brooklyn,DUMBO/Vinegar Hill,11,37
66,Brooklyn,DUMBO/Vinegar Hill,12,52
66,Brooklyn,DUMBO/Vinegar Hill,13,81
66,Brooklyn,DUMBO/Vinegar Hill,14,113
66,Brooklyn,DUMBO/Vinegar Hill,15,115
66,Brooklyn,DUMBO/Vinegar Hill,16,116
66,Brooklyn,DUMBO/Vinegar Hill,17,192
66,Brooklyn,DUMBO/Vinegar Hill,18,240
66,Brooklyn,DUMBO/Vinegar Hill,19,119
66,Brooklyn,DUMBO/Vinegar Hill,20,93
66,Brooklyn,DUMBO/Vinegar Hill,21,80
66,Brooklyn,DUMBO/Vinegar Hill,22,85
66,Brooklyn,DUMBO/Vinegar Hill,23,85
67,Brooklyn,Dyker Heights,1,4
67,Brooklyn,Dyker Heights,3,1
67,Brooklyn,Dyker Heights,4,2
67,Brooklyn,Dyker Heights,5,9
67,Brooklyn,Dyker Heights,6,5
67,Brooklyn,Dyker Heights,7,30
67,Brooklyn,Dyker Heights,8,16
67,Brooklyn,Dyker Heights,9,8
67,Brooklyn,Dyker Heights,10,15
67,Brooklyn,Dyker Heights,11,10
67,Brooklyn,Dyker Heights,12,7
67,Brooklyn,Dyker Heights,13,11
67,Brooklyn,Dyker Heights,14,10
67,Brooklyn,Dyker Heights,15,4
67,Brooklyn,Dyker Heights,16,3
67,Brooklyn,Dyker Heights,17,8
67,Brooklyn,Dyker Heights,18,8
67,Brooklyn,Dyker Heights,19,7
67,Brooklyn,Dyker Heights,20,14
67,Brooklyn,Dyker Heights,21,3
67,Brooklyn,Dyker Heights,22,1
67,Brooklyn,Dyker Heights,23,5
68,Manhattan,East Chelsea,0,2187
68,Manhattan,East Chelsea,1,1377
68,Manhattan,East Chelsea,2,1131
68,Manhattan,East Chelsea,3,777
68,Manhattan,East Chelsea,4,522
68,Manhattan,East Chelsea,5,374
68,Manhattan,East Chelsea,6,722
68,Manhattan,East Chelsea,7,1117
68,Manhattan,East Chelsea,8,2348
68,Manhattan,East Chelsea,9,3130
68,Manhattan,East Chelsea,10,3445
68,Manhattan,East Chelsea,11,3904
68,Manhattan,East Chelsea,12,4008
68,Manhattan,East Chelsea,13,4779
68,Manhattan,East Chelsea,14,4882
68,Manhattan,East Chelsea,15,4812
68,Manhattan,East Chelsea,16,5157
68,Manhattan,East Chelsea,17,6705
68,Manhattan,East Chelsea,18,7174
68,Manhattan,East Chelsea,19,5982
68,Manhattan,East Chelsea,20,5353
68,Manhattan,East Chelsea,21,5702
68,Manhattan,East Chelsea,22,4948
68,Manhattan,East Chelsea,23,3138
69,Bronx,East Concourse/Concourse Village,0,8
69,Bronx,East Concourse/Concourse Village,1,11
69,Bronx,East Concourse/Concourse Village,2,3
69,Bronx,East Concourse/Concourse Village,3,8
69,Bronx,East Concourse/Concourse Village,4,17
69,Bronx,East Concourse/Concourse Village,5,17
69,Bronx,East Concourse/Concourse Village,6,66
69,Bronx,East Concourse/Concourse Village,7,79
69,Bronx,East Concourse/Concourse Village,8,65
69,Bronx,East Concourse/Concourse Village,9,40
69,Bronx,East Concourse/Concourse Village,10,35
69,Bronx,East Concourse/Concourse Village,11,38
69,Bronx,East Concourse/Concourse Village,12,34
69,Bronx,East Concourse/Concourse Village,13,33
69,Bronx,East Concourse/Concourse Village,14,32
69,Bronx,East Concourse/Concourse Village,15,31
69,Bronx,East Concourse/Concourse Village,16,32
69,Bronx,East Concourse/Concourse Village,17,50
69,Bronx,East Concourse/Concourse Village,18,27
69,Bronx,East Concourse/Concourse Village,19,19
69,Bronx,East Concourse/Concourse Village,20,14
